Band name,Band value
20150630_1630_sm_rootzone,0.223
20150630_1930_sm_rootzone,0.221
20150630_2230_sm_rootzone,0.221
20150701_0130_sm_rootzone,0.221
20150701_0430_sm_rootzone,0.221
20150701_0730_sm_rootzone,0.221
20150701_1030_sm_rootzone,0.222
20150701_1330_sm_rootzone,0.222
20150701_1630_sm_rootzone,0.22
20150701_1930_sm_rootzone,0.219
20150701_2230_sm_rootzone,0.218
20150702_0130_sm_rootzone,0.218
20150702_0430_sm_rootzone,0.218
20150702_0730_sm_rootzone,0.219
20150702_1030_sm_rootzone,0.219
20150702_1330_sm_rootzone,0.219
20150702_1630_sm_rootzone,0.218
20150702_1930_sm_rootzone,0.216
20150702_2230_sm_rootzone,0.215
20150703_0130_sm_rootzone,0.215
20150703_0430_sm_rootzone,0.216
20150703_0730_sm_rootzone,0.216
20150703_1030_sm_rootzone,0.217
20150703_1330_sm_rootzone,0.216
20150703_1630_sm_rootzone,0.215
20150703_1930_sm_rootzone,0.213
20150703_2230_sm_rootzone,0.212
20150704_0130_sm_rootzone,0.213
20150704_0430_sm_rootzone,0.213
20150704_0730_sm_rootzone,0.213
20150704_1030_sm_rootzone,0.213
20150704_1330_sm_rootzone,0.213
20150704_1630_sm_rootzone,0.212
20150704_1930_sm_rootzone,0.211
20150704_2230_sm_rootzone,0.21
20150705_0130_sm_rootzone,0.21
20150705_0430_sm_rootzone,0.21
20150705_0730_sm_rootzone,0.211
20150705_1030_sm_rootzone,0.211
20150705_1330_sm_rootzone,0.211
20150705_1630_sm_rootzone,0.21
20150705_1930_sm_rootzone,0.208
20150705_2230_sm_rootzone,0.208
20150706_0130_sm_rootzone,0.208
20150706_0430_sm_rootzone,0.209
20150706_0730_sm_rootzone,0.209
20150706_1030_sm_rootzone,0.209
20150706_1330_sm_rootzone,0.209
20150706_1630_sm_rootzone,0.208
20150706_1930_sm_rootzone,0.207
20150706_2230_sm_rootzone,0.206
20150707_0130_sm_rootzone,0.206
20150707_0430_sm_rootzone,0.207
20150707_0730_sm_rootzone,0.207
20150707_1030_sm_rootzone,0.208
20150707_1330_sm_rootzone,0.207
20150707_1630_sm_rootzone,0.206
20150707_1930_sm_rootzone,0.205
20150707_2230_sm_rootzone,0.205
20150708_0130_sm_rootzone,0.205
20150708_0430_sm_rootzone,0.206
20150708_0730_sm_rootzone,0.207
20150708_1030_sm_rootzone,0.208
20150708_1330_sm_rootzone,0.208
20150708_1630_sm_rootzone,0.207
20150708_1930_sm_rootzone,0.205
20150708_2230_sm_rootzone,0.205
20150709_0130_sm_rootzone,0.205
20150709_0430_sm_rootzone,0.205
20150709_0730_sm_rootzone,0.206
20150709_1030_sm_rootzone,0.206
20150709_1330_sm_rootzone,0.206
20150709_1630_sm_rootzone,0.205
20150709_1930_sm_rootzone,0.203
20150709_2230_sm_rootzone,0.202
20150710_0130_sm_rootzone,0.202
20150710_0430_sm_rootzone,0.202
20150710_0730_sm_rootzone,0.203
20150710_1030_sm_rootzone,0.204
20150710_1330_sm_rootzone,0.205
20150710_1630_sm_rootzone,0.204
20150710_1930_sm_rootzone,0.202
20150710_2230_sm_rootzone,0.202
20150711_0130_sm_rootzone,0.202
20150711_0430_sm_rootzone,0.203
20150711_0730_sm_rootzone,0.204
20150711_1030_sm_rootzone,0.204
20150711_1330_sm_rootzone,0.204
20150711_1630_sm_rootzone,0.203
20150711_1930_sm_rootzone,0.201
20150711_2230_sm_rootzone,0.2
20150712_0130_sm_rootzone,0.2
20150712_0430_sm_rootzone,0.201
20150712_0730_sm_rootzone,0.201
20150712_1030_sm_rootzone,0.201
20150712_1330_sm_rootzone,0.201
20150712_1630_sm_rootzone,0.2
20150712_1930_sm_rootzone,0.198
20150712_2230_sm_rootzone,0.198
20150713_0130_sm_rootzone,0.198
20150713_0430_sm_rootzone,0.198
20150713_0730_sm_rootzone,0.198
20150713_1030_sm_rootzone,0.199
20150713_1330_sm_rootzone,0.198
20150713_1630_sm_rootzone,0.197
20150713_1930_sm_rootzone,0.196
20150713_2230_sm_rootzone,0.195
20150714_0130_sm_rootzone,0.195
20150714_0430_sm_rootzone,0.196
20150714_0730_sm_rootzone,0.196
20150714_1030_sm_rootzone,0.196
20150714_1330_sm_rootzone,0.196
20150714_1630_sm_rootzone,0.195
20150714_1930_sm_rootzone,0.194
20150714_2230_sm_rootzone,0.193
20150715_0130_sm_rootzone,0.194
20150715_0430_sm_rootzone,0.195
20150715_0730_sm_rootzone,0.195
20150715_1030_sm_rootzone,0.196
20150715_1330_sm_rootzone,0.197
20150715_1630_sm_rootzone,0.197
20150715_1930_sm_rootzone,0.196
20150715_2230_sm_rootzone,0.195
20150716_0130_sm_rootzone,0.195
20150716_0430_sm_rootzone,0.195
20150716_0730_sm_rootzone,0.195
20150716_1030_sm_rootzone,0.196
20150716_1330_sm_rootzone,0.196
20150716_1630_sm_rootzone,0.195
20150716_1930_sm_rootzone,0.193
20150716_2230_sm_rootzone,0.193
20150717_0130_sm_rootzone,0.193
20150717_0430_sm_rootzone,0.193
20150717_0730_sm_rootzone,0.198
20150717_1030_sm_rootzone,0.201
20150717_1330_sm_rootzone,0.201
20150717_1630_sm_rootzone,0.2
20150717_1930_sm_rootzone,0.198
20150717_2230_sm_rootzone,0.196
20150718_0130_sm_rootzone,0.196
20150718_0430_sm_rootzone,0.196
20150718_0730_sm_rootzone,0.196
20150718_1030_sm_rootzone,0.197
20150718_1330_sm_rootzone,0.197
20150718_1630_sm_rootzone,0.195
20150718_1930_sm_rootzone,0.194
20150718_2230_sm_rootzone,0.194
20150719_0130_sm_rootzone,0.196
20150719_0430_sm_rootzone,0.197
20150719_0730_sm_rootzone,0.198
20150719_1030_sm_rootzone,0.199
20150719_1330_sm_rootzone,0.199
20150719_1630_sm_rootzone,0.197
20150719_1930_sm_rootzone,0.196
20150719_2230_sm_rootzone,0.195
20150720_0130_sm_rootzone,0.196
20150720_0430_sm_rootzone,0.196
20150720_0730_sm_rootzone,0.196
20150720_1030_sm_rootzone,0.196
20150720_1330_sm_rootzone,0.196
20150720_1630_sm_rootzone,0.196
20150720_1930_sm_rootzone,0.197
20150720_2230_sm_rootzone,0.202
20150721_0130_sm_rootzone,0.206
20150721_0430_sm_rootzone,0.206
20150721_0730_sm_rootzone,0.206
20150721_1030_sm_rootzone,0.206
20150721_1330_sm_rootzone,0.206
20150721_1630_sm_rootzone,0.204
20150721_1930_sm_rootzone,0.202
20150721_2230_sm_rootzone,0.201
20150722_0130_sm_rootzone,0.201
20150722_0430_sm_rootzone,0.202
20150722_0730_sm_rootzone,0.203
20150722_1030_sm_rootzone,0.205
20150722_1330_sm_rootzone,0.205
20150722_1630_sm_rootzone,0.204
20150722_1930_sm_rootzone,0.202
20150722_2230_sm_rootzone,0.201
20150723_0130_sm_rootzone,0.201
20150723_0430_sm_rootzone,0.201
20150723_0730_sm_rootzone,0.201
20150723_1030_sm_rootzone,0.201
20150723_1330_sm_rootzone,0.201
20150723_1630_sm_rootzone,0.199
20150723_1930_sm_rootzone,0.197
20150723_2230_sm_rootzone,0.196
20150724_0130_sm_rootzone,0.196
20150724_0430_sm_rootzone,0.196
20150724_0730_sm_rootzone,0.197
20150724_1030_sm_rootzone,0.197
20150724_1330_sm_rootzone,0.197
20150724_1630_sm_rootzone,0.195
20150724_1930_sm_rootzone,0.193
20150724_2230_sm_rootzone,0.192
20150725_0130_sm_rootzone,0.192
20150725_0430_sm_rootzone,0.192
20150725_0730_sm_rootzone,0.193
20150725_1030_sm_rootzone,0.193
20150725_1330_sm_rootzone,0.193
20150725_1630_sm_rootzone,0.191
20150725_1930_sm_rootzone,0.189
20150725_2230_sm_rootzone,0.188
20150726_0130_sm_rootzone,0.188
20150726_0430_sm_rootzone,0.188
20150726_0730_sm_rootzone,0.189
20150726_1030_sm_rootzone,0.189
20150726_1330_sm_rootzone,0.189
20150726_1630_sm_rootzone,0.187
20150726_1930_sm_rootzone,0.186
20150726_2230_sm_rootzone,0.185
20150727_0130_sm_rootzone,0.185
20150727_0430_sm_rootzone,0.186
20150727_0730_sm_rootzone,0.186
20150727_1030_sm_rootzone,0.186
20150727_1330_sm_rootzone,0.186
20150727_1630_sm_rootzone,0.185
20150727_1930_sm_rootzone,0.183
20150727_2230_sm_rootzone,0.183
20150728_0130_sm_rootzone,0.183
20150728_0430_sm_rootzone,0.184
20150728_0730_sm_rootzone,0.184
20150728_1030_sm_rootzone,0.184
20150728_1330_sm_rootzone,0.184
20150728_1630_sm_rootzone,0.183
20150728_1930_sm_rootzone,0.181
20150728_2230_sm_rootzone,0.182
20150729_0130_sm_rootzone,0.183
20150729_0430_sm_rootzone,0.183
20150729_0730_sm_rootzone,0.183
20150729_1030_sm_rootzone,0.184
20150729_1330_sm_rootzone,0.183
20150729_1630_sm_rootzone,0.182
20150729_1930_sm_rootzone,0.18
20150729_2230_sm_rootzone,0.179
20150730_0130_sm_rootzone,0.18
20150730_0430_sm_rootzone,0.18
20150730_0730_sm_rootzone,0.18
20150730_1030_sm_rootzone,0.181
20150730_1330_sm_rootzone,0.181
20150730_1630_sm_rootzone,0.18
20150730_1930_sm_rootzone,0.179
20150730_2230_sm_rootzone,0.178
20150731_0130_sm_rootzone,0.179
20150731_0430_sm_rootzone,0.18
20150731_0730_sm_rootzone,0.18
20150731_1030_sm_rootzone,0.181
20150731_1330_sm_rootzone,0.181
20150731_1630_sm_rootzone,0.18
20150731_1930_sm_rootzone,0.178
20150731_2230_sm_rootzone,0.177
20150801_0130_sm_rootzone,0.177
20150801_0430_sm_rootzone,0.177
20150801_0730_sm_rootzone,0.178
20150801_1030_sm_rootzone,0.178
20150801_1330_sm_rootzone,0.178
20150801_1630_sm_rootzone,0.177
20150801_1930_sm_rootzone,0.175
20150801_2230_sm_rootzone,0.175
20150802_0130_sm_rootzone,0.175
20150802_0430_sm_rootzone,0.175
20150802_0730_sm_rootzone,0.175
20150802_1030_sm_rootzone,0.176
20150802_1330_sm_rootzone,0.176
20150802_1630_sm_rootzone,0.175
20150802_1930_sm_rootzone,0.174
20150802_2230_sm_rootzone,0.173
20150803_0130_sm_rootzone,0.173
20150803_0430_sm_rootzone,0.173
20150803_0730_sm_rootzone,0.173
20150803_1030_sm_rootzone,0.173
20150803_1330_sm_rootzone,0.175
20150803_1630_sm_rootzone,0.173
20150803_1930_sm_rootzone,0.172
20150803_2230_sm_rootzone,0.171
20150804_0130_sm_rootzone,0.172
20150804_0430_sm_rootzone,0.172
20150804_0730_sm_rootzone,0.173
20150804_1030_sm_rootzone,0.173
20150804_1330_sm_rootzone,0.173
20150804_1630_sm_rootzone,0.171
20150804_1930_sm_rootzone,0.17
20150804_2230_sm_rootzone,0.169
20150805_0130_sm_rootzone,0.169
20150805_0430_sm_rootzone,0.169
20150805_0730_sm_rootzone,0.17
20150805_1030_sm_rootzone,0.17
20150805_1330_sm_rootzone,0.17
20150805_1630_sm_rootzone,0.169
20150805_1930_sm_rootzone,0.167
20150805_2230_sm_rootzone,0.166
20150806_0130_sm_rootzone,0.166
20150806_0430_sm_rootzone,0.167
20150806_0730_sm_rootzone,0.167
20150806_1030_sm_rootzone,0.167
20150806_1330_sm_rootzone,0.167
20150806_1630_sm_rootzone,0.166
20150806_1930_sm_rootzone,0.164
20150806_2230_sm_rootzone,0.164
20150807_0130_sm_rootzone,0.164
20150807_0430_sm_rootzone,0.164
20150807_0730_sm_rootzone,0.165
20150807_1030_sm_rootzone,0.165
20150807_1330_sm_rootzone,0.165
20150807_1630_sm_rootzone,0.164
20150807_1930_sm_rootzone,0.163
20150807_2230_sm_rootzone,0.163
20150808_0130_sm_rootzone,0.163
20150808_0430_sm_rootzone,0.163
20150808_0730_sm_rootzone,0.164
20150808_1030_sm_rootzone,0.164
20150808_1330_sm_rootzone,0.164
20150808_1630_sm_rootzone,0.164
20150808_1930_sm_rootzone,0.164
20150808_2230_sm_rootzone,0.166
20150809_0130_sm_rootzone,0.168
20150809_0430_sm_rootzone,0.171
20150809_0730_sm_rootzone,0.172
20150809_1030_sm_rootzone,0.173
20150809_1330_sm_rootzone,0.172
20150809_1630_sm_rootzone,0.172
20150809_1930_sm_rootzone,0.171
20150809_2230_sm_rootzone,0.171
20150810_0130_sm_rootzone,0.172
20150810_0430_sm_rootzone,0.172
20150810_0730_sm_rootzone,0.172
20150810_1030_sm_rootzone,0.172
20150810_1330_sm_rootzone,0.172
20150810_1630_sm_rootzone,0.172
20150810_1930_sm_rootzone,0.17
20150810_2230_sm_rootzone,0.17
20150811_0130_sm_rootzone,0.169
20150811_0430_sm_rootzone,0.169
20150811_0730_sm_rootzone,0.17
20150811_1030_sm_rootzone,0.17
20150811_1330_sm_rootzone,0.169
20150811_1630_sm_rootzone,0.168
20150811_1930_sm_rootzone,0.166
20150811_2230_sm_rootzone,0.165
20150812_0130_sm_rootzone,0.165
20150812_0430_sm_rootzone,0.166
20150812_0730_sm_rootzone,0.166
20150812_1030_sm_rootzone,0.166
20150812_1330_sm_rootzone,0.166
20150812_1630_sm_rootzone,0.165
20150812_1930_sm_rootzone,0.163
20150812_2230_sm_rootzone,0.162
20150813_0130_sm_rootzone,0.162
20150813_0430_sm_rootzone,0.162
20150813_0730_sm_rootzone,0.163
20150813_1030_sm_rootzone,0.163
20150813_1330_sm_rootzone,0.163
20150813_1630_sm_rootzone,0.162
20150813_1930_sm_rootzone,0.16
20150813_2230_sm_rootzone,0.16
20150814_0130_sm_rootzone,0.16
20150814_0430_sm_rootzone,0.161
20150814_0730_sm_rootzone,0.161
20150814_1030_sm_rootzone,0.161
20150814_1330_sm_rootzone,0.161
20150814_1630_sm_rootzone,0.16
20150814_1930_sm_rootzone,0.16
20150814_2230_sm_rootzone,0.16
20150815_0130_sm_rootzone,0.162
20150815_0430_sm_rootzone,0.163
20150815_0730_sm_rootzone,0.165
20150815_1030_sm_rootzone,0.165
20150815_1330_sm_rootzone,0.165
20150815_1630_sm_rootzone,0.164
20150815_1930_sm_rootzone,0.163
20150815_2230_sm_rootzone,0.162
20150816_0130_sm_rootzone,0.162
20150816_0430_sm_rootzone,0.163
20150816_0730_sm_rootzone,0.163
20150816_1030_sm_rootzone,0.163
20150816_1330_sm_rootzone,0.163
20150816_1630_sm_rootzone,0.162
20150816_1930_sm_rootzone,0.16
20150816_2230_sm_rootzone,0.16
20150817_0130_sm_rootzone,0.16
20150817_0430_sm_rootzone,0.16
20150817_0730_sm_rootzone,0.16
20150817_1030_sm_rootzone,0.16
20150817_1330_sm_rootzone,0.16
20150817_1630_sm_rootzone,0.159
20150817_1930_sm_rootzone,0.157
20150817_2230_sm_rootzone,0.156
20150818_0130_sm_rootzone,0.156
20150818_0430_sm_rootzone,0.157
20150818_0730_sm_rootzone,0.157
20150818_1030_sm_rootzone,0.157
20150818_1330_sm_rootzone,0.158
20150818_1630_sm_rootzone,0.157
20150818_1930_sm_rootzone,0.156
20150818_2230_sm_rootzone,0.155
20150819_0130_sm_rootzone,0.155
20150819_0430_sm_rootzone,0.155
20150819_0730_sm_rootzone,0.155
20150819_1030_sm_rootzone,0.156
20150819_1330_sm_rootzone,0.156
20150819_1630_sm_rootzone,0.155
20150819_1930_sm_rootzone,0.153
20150819_2230_sm_rootzone,0.153
20150820_0130_sm_rootzone,0.153
20150820_0430_sm_rootzone,0.154
20150820_0730_sm_rootzone,0.154
20150820_1030_sm_rootzone,0.155
20150820_1330_sm_rootzone,0.155
20150820_1630_sm_rootzone,0.154
20150820_1930_sm_rootzone,0.153
20150820_2230_sm_rootzone,0.152
20150821_0130_sm_rootzone,0.154
20150821_0430_sm_rootzone,0.158
20150821_0730_sm_rootzone,0.159
20150821_1030_sm_rootzone,0.159
20150821_1330_sm_rootzone,0.159
20150821_1630_sm_rootzone,0.158
20150821_1930_sm_rootzone,0.156
20150821_2230_sm_rootzone,0.155
20150822_0130_sm_rootzone,0.155
20150822_0430_sm_rootzone,0.155
20150822_0730_sm_rootzone,0.155
20150822_1030_sm_rootzone,0.155
20150822_1330_sm_rootzone,0.154
20150822_1630_sm_rootzone,0.154
20150822_1930_sm_rootzone,0.153
20150822_2230_sm_rootzone,0.152
20150823_0130_sm_rootzone,0.152
20150823_0430_sm_rootzone,0.153
20150823_0730_sm_rootzone,0.153
20150823_1030_sm_rootzone,0.153
20150823_1330_sm_rootzone,0.153
20150823_1630_sm_rootzone,0.153
20150823_1930_sm_rootzone,0.152
20150823_2230_sm_rootzone,0.151
20150824_0130_sm_rootzone,0.152
20150824_0430_sm_rootzone,0.154
20150824_0730_sm_rootzone,0.159
20150824_1030_sm_rootzone,0.163
20150824_1330_sm_rootzone,0.162
20150824_1630_sm_rootzone,0.161
20150824_1930_sm_rootzone,0.16
20150824_2230_sm_rootzone,0.163
20150825_0130_sm_rootzone,0.166
20150825_0430_sm_rootzone,0.167
20150825_0730_sm_rootzone,0.169
20150825_1030_sm_rootzone,0.169
20150825_1330_sm_rootzone,0.168
20150825_1630_sm_rootzone,0.167
20150825_1930_sm_rootzone,0.165
20150825_2230_sm_rootzone,0.164
20150826_0130_sm_rootzone,0.165
20150826_0430_sm_rootzone,0.166
20150826_0730_sm_rootzone,0.166
20150826_1030_sm_rootzone,0.166
20150826_1330_sm_rootzone,0.165
20150826_1630_sm_rootzone,0.165
20150826_1930_sm_rootzone,0.163
20150826_2230_sm_rootzone,0.163
20150827_0130_sm_rootzone,0.162
20150827_0430_sm_rootzone,0.162
20150827_0730_sm_rootzone,0.162
20150827_1030_sm_rootzone,0.162
20150827_1330_sm_rootzone,0.161
20150827_1630_sm_rootzone,0.161
20150827_1930_sm_rootzone,0.16
20150827_2230_sm_rootzone,0.159
20150828_0130_sm_rootzone,0.16
20150828_0430_sm_rootzone,0.16
20150828_0730_sm_rootzone,0.16
20150828_1030_sm_rootzone,0.16
20150828_1330_sm_rootzone,0.16
20150828_1630_sm_rootzone,0.159
20150828_1930_sm_rootzone,0.157
20150828_2230_sm_rootzone,0.156
20150829_0130_sm_rootzone,0.156
20150829_0430_sm_rootzone,0.156
20150829_0730_sm_rootzone,0.157
20150829_1030_sm_rootzone,0.157
20150829_1330_sm_rootzone,0.156
20150829_1630_sm_rootzone,0.155
20150829_1930_sm_rootzone,0.153
20150829_2230_sm_rootzone,0.152
20150830_0130_sm_rootzone,0.153
20150830_0430_sm_rootzone,0.153
20150830_0730_sm_rootzone,0.153
20150830_1030_sm_rootzone,0.153
20150830_1330_sm_rootzone,0.153
20150830_1630_sm_rootzone,0.152
20150830_1930_sm_rootzone,0.151
20150830_2230_sm_rootzone,0.15
20150831_0130_sm_rootzone,0.151
20150831_0430_sm_rootzone,0.151
20150831_0730_sm_rootzone,0.151
20150831_1030_sm_rootzone,0.151
20150831_1330_sm_rootzone,0.151
20150831_1630_sm_rootzone,0.15
20150831_1930_sm_rootzone,0.148
20150831_2230_sm_rootzone,0.148
20150901_0130_sm_rootzone,0.148
20150901_0430_sm_rootzone,0.148
20150901_0730_sm_rootzone,0.148
20150901_1030_sm_rootzone,0.148
20150901_1330_sm_rootzone,0.148
20150901_1630_sm_rootzone,0.148
20150901_1930_sm_rootzone,0.146
20150901_2230_sm_rootzone,0.146
20150902_0130_sm_rootzone,0.146
20150902_0430_sm_rootzone,0.146
20150902_0730_sm_rootzone,0.146
20150902_1030_sm_rootzone,0.146
20150902_1330_sm_rootzone,0.146
20150902_1630_sm_rootzone,0.146
20150902_1930_sm_rootzone,0.144
20150902_2230_sm_rootzone,0.144
20150903_0130_sm_rootzone,0.144
20150903_0430_sm_rootzone,0.144
20150903_0730_sm_rootzone,0.145
20150903_1030_sm_rootzone,0.145
20150903_1330_sm_rootzone,0.145
20150903_1630_sm_rootzone,0.145
20150903_1930_sm_rootzone,0.144
20150903_2230_sm_rootzone,0.143
20150904_0130_sm_rootzone,0.143
20150904_0430_sm_rootzone,0.143
20150904_0730_sm_rootzone,0.144
20150904_1030_sm_rootzone,0.144
20150904_1330_sm_rootzone,0.144
20150904_1630_sm_rootzone,0.143
20150904_1930_sm_rootzone,0.142
20150904_2230_sm_rootzone,0.142
20150905_0130_sm_rootzone,0.142
20150905_0430_sm_rootzone,0.143
20150905_0730_sm_rootzone,0.143
20150905_1030_sm_rootzone,0.143
20150905_1330_sm_rootzone,0.143
20150905_1630_sm_rootzone,0.142
20150905_1930_sm_rootzone,0.141
20150905_2230_sm_rootzone,0.141
20150906_0130_sm_rootzone,0.141
20150906_0430_sm_rootzone,0.142
20150906_0730_sm_rootzone,0.143
20150906_1030_sm_rootzone,0.144
20150906_1330_sm_rootzone,0.145
20150906_1630_sm_rootzone,0.145
20150906_1930_sm_rootzone,0.144
20150906_2230_sm_rootzone,0.144
20150907_0130_sm_rootzone,0.145
20150907_0430_sm_rootzone,0.146
20150907_0730_sm_rootzone,0.148
20150907_1030_sm_rootzone,0.148
20150907_1330_sm_rootzone,0.148
20150907_1630_sm_rootzone,0.148
20150907_1930_sm_rootzone,0.146
20150907_2230_sm_rootzone,0.146
20150908_0130_sm_rootzone,0.146
20150908_0430_sm_rootzone,0.146
20150908_0730_sm_rootzone,0.146
20150908_1030_sm_rootzone,0.147
20150908_1330_sm_rootzone,0.146
20150908_1630_sm_rootzone,0.146
20150908_1930_sm_rootzone,0.145
20150908_2230_sm_rootzone,0.144
20150909_0130_sm_rootzone,0.144
20150909_0430_sm_rootzone,0.144
20150909_0730_sm_rootzone,0.145
20150909_1030_sm_rootzone,0.145
20150909_1330_sm_rootzone,0.145
20150909_1630_sm_rootzone,0.145
20150909_1930_sm_rootzone,0.145
20150909_2230_sm_rootzone,0.146
20150910_0130_sm_rootzone,0.146
20150910_0430_sm_rootzone,0.148
20150910_0730_sm_rootzone,0.149
20150910_1030_sm_rootzone,0.149
20150910_1330_sm_rootzone,0.149
20150910_1630_sm_rootzone,0.149
20150910_1930_sm_rootzone,0.147
20150910_2230_sm_rootzone,0.147
20150911_0130_sm_rootzone,0.148
20150911_0430_sm_rootzone,0.149
20150911_0730_sm_rootzone,0.149
20150911_1030_sm_rootzone,0.149
20150911_1330_sm_rootzone,0.149
20150911_1630_sm_rootzone,0.148
20150911_1930_sm_rootzone,0.147
20150911_2230_sm_rootzone,0.146
20150912_0130_sm_rootzone,0.146
20150912_0430_sm_rootzone,0.147
20150912_0730_sm_rootzone,0.147
20150912_1030_sm_rootzone,0.147
20150912_1330_sm_rootzone,0.147
20150912_1630_sm_rootzone,0.146
20150912_1930_sm_rootzone,0.145
20150912_2230_sm_rootzone,0.144
20150913_0130_sm_rootzone,0.144
20150913_0430_sm_rootzone,0.145
20150913_0730_sm_rootzone,0.145
20150913_1030_sm_rootzone,0.145
20150913_1330_sm_rootzone,0.145
20150913_1630_sm_rootzone,0.144
20150913_1930_sm_rootzone,0.142
20150913_2230_sm_rootzone,0.142
20150914_0130_sm_rootzone,0.142
20150914_0430_sm_rootzone,0.142
20150914_0730_sm_rootzone,0.142
20150914_1030_sm_rootzone,0.142
20150914_1330_sm_rootzone,0.142
20150914_1630_sm_rootzone,0.141
20150914_1930_sm_rootzone,0.14
20150914_2230_sm_rootzone,0.14
20150915_0130_sm_rootzone,0.14
20150915_0430_sm_rootzone,0.14
20150915_0730_sm_rootzone,0.14
20150915_1030_sm_rootzone,0.14
20150915_1330_sm_rootzone,0.14
20150915_1630_sm_rootzone,0.14
20150915_1930_sm_rootzone,0.139
20150915_2230_sm_rootzone,0.138
20150916_0130_sm_rootzone,0.138
20150916_0430_sm_rootzone,0.138
20150916_0730_sm_rootzone,0.139
20150916_1030_sm_rootzone,0.139
20150916_1330_sm_rootzone,0.139
20150916_1630_sm_rootzone,0.139
20150916_1930_sm_rootzone,0.138
20150916_2230_sm_rootzone,0.138
20150917_0130_sm_rootzone,0.139
20150917_0430_sm_rootzone,0.139
20150917_0730_sm_rootzone,0.14
20150917_1030_sm_rootzone,0.14
20150917_1330_sm_rootzone,0.14
20150917_1630_sm_rootzone,0.14
20150917_1930_sm_rootzone,0.139
20150917_2230_sm_rootzone,0.139
20150918_0130_sm_rootzone,0.14
